linenum,lat,lng,county,city,carBrand,carModel,price,yearOfDistribution,motor,power,oblikVozila,brojVrata,mileage,url
166,,,Grad Zagreb,,Jaguar,E-Pace,64.590,2023. godište,Diesel,150 kW,terensko vozilo / SUV / pick up,5,,https://www.njuskalo.hr/novi-auti/jaguar-e-pace-r-dyn-se-2.0-204-awd-a9-mhev-oglas-40125447
167,,,Grad Zagreb,,Jaguar,E-Pace,65.025,2023. godište,Diesel,121 kW,terensko vozilo / SUV / pick up,5,,https://www.njuskalo.hr/novi-auti/jaguar-e-pace-r-dyn-2.0-163-awd-a9-mhev-oglas-40125446
168,,,Grad Zagreb,,Jaguar,E-Pace,61.275,2023. godište,Diesel,120 kW,terensko vozilo / SUV / pick up,5,,https://www.njuskalo.hr/novi-auti/jaguar-e-pace-r-dyn-2.0-163-awd-a9-mhev-oglas-40125442
169,,,Grad Zagreb,,Jaguar,XF,73.220,2023. godište,Diesel,150 kW,limuzina,5,,https://www.njuskalo.hr/novi-auti/jaguar-xf-r-dyn-se-2.0-204-awd-a8-mhev-oglas-40101381
170,,,Grad Zagreb,,Jaguar,XF,75.123,2023. godište,Diesel,150 kW,limuzina,5,,https://www.njuskalo.hr/novi-auti/jaguar-xf-r-dyn-2.0-204-awd-a8-mhev-oglas-40101380
171,51.06465687967285,10.61241988577687,Njemačka,,Jaguar,I-Pace,68.390 €,2018. godište,Električni,294 kW,limuzina,5,3300 km,https://www.njuskalo.hr/auti/jaguar-pace-hse-ev400-automatik-oglas-30312113
172,51.060258830010376,10.611811356680798,Njemačka,,Jaguar,F-Type,40.820 €,2015. godište,Benzin,250 kW,coupe,2,42483 km,https://www.njuskalo.hr/auti/jaguar-f-type-3.0-v6-oglas-30312067
173,51.06021394151505,10.613476396243685,Njemačka,,Jaguar,F-Type,42.895 €,2014. godište,Benzin,250 kW,kabriolet,2,41000 km,https://www.njuskalo.hr/auti/jaguar-f-type-cabriolet-automatik-oglas-30312031
174,41.73465708736911,13.118908719743194,Italija,,Jaguar,F-Pace,25.900 €,2016. godište,Diesel,132 kW,terensko vozilo / SUV / pick up,5,77000 km,https://www.njuskalo.hr/auti/jaguar-f-pace-2.0-d-oglas-30311993
175,51.06459126956435,10.61372634468778,Njemačka,,Jaguar,F-Pace,42.980 €,2016. godište,Diesel,221 kW,terensko vozilo / SUV / pick up,5,55753 km,https://www.njuskalo.hr/auti/jaguar-f-pace-3.0-d-r-sport-led-oglas-30311982
