linenum,lat,lng,county,city,carBrand,carModel,price,yearOfDistribution,motor,power,oblikVozila,brojVrata,mileage,url
131,45.78785841289,16.007165966744,Grad Zagreb,Peščenica - Žitnjak,Porsche,Cayenne,100.000 €,2021. godište,Benzin,250 kW,terensko vozilo / SUV / pick up,5,29000 km,https://www.njuskalo.hr/auti/porsche-cayenne-4x4-oglas-42253056
132,45.7404,16.01489,Grad Zagreb,Novi Zagreb - Istok,Porsche,Cayenne,26.900 €,2011. godište,Diesel,264 kW,terensko vozilo / SUV / pick up,5,268000 km,https://www.njuskalo.hr/auti/porsche-cayenne-3.0-v6-tdi-oglas-42021825
133,46.220484825399,16.122966077271,Varaždinska,Ivanec,Porsche,Panamera,40.900 €,2012. godište,Benzin,294 kW,coupe,5,225000 km,https://www.njuskalo.hr/auti/porsche-panamera-4s-pdk-oglas-41505769
134,,,Njemačka,,Porsche,Panamera,118.800 €,2021. godište,Hibrid,340 kW,hatchback,5,25950 km,https://www.njuskalo.hr/auti/porsche-panamera-4-e-hybrid-2.9-v6-pdk-462-ks-zracni-acc-360-pano-oglas-42026779
135,,,Njemačka,,Porsche,Panamera,122.200 €,2020. godište,Hibrid,340 kW,karavan,5,40597 km,https://www.njuskalo.hr/auti/porsche-panamera-4-e-hybrid-sport-turismo-2.9-v6-pdk-462-ks-zracni-3-oglas-42026771
136,,,Njemačka,,Porsche,Panamera,131.550 €,2022. godište,Hibrid,340 kW,hatchback,5,29669 km,https://www.njuskalo.hr/auti/porsche-panamera-4-e-hybrid-2.9-v6-pdk-462-ks-zracni-acc-kam-pano-oglas-42026767
137,,,Njemačka,,Porsche,Taycan,140.500 €,2022. godište,Električni,440 kW,limuzina,4,26830 km,https://www.njuskalo.hr/auti/porsche-taycan-gts-598-ks-zracni-acc-360-pano-shz-oglas-42026765
138,,,Njemačka,,Porsche,Boxster,68.400 €,2018. godište,Benzin,220 kW,kabriolet,2,37512 km,https://www.njuskalo.hr/auti/porsche-718-boxster-2.0-manual-300-ks-oglas-42026807
139,,,Njemačka,,Porsche,Cayenne,111.300 €,2021. godište,Hibrid,340 kW,terensko vozilo / SUV / pick up,5,19800 km,https://www.njuskalo.hr/auti/porsche-cayenne-e-hybrid-coup-3.0-v6-tiptronic-462-ks-zracni-360-oglas-42026794
140,,,Njemačka,,Porsche,Boxster,101.450 €,2022. godište,Benzin,220 kW,kabriolet,2,24900 km,https://www.njuskalo.hr/auti/porsche-718-boxster-2.0-pdk-300-ks-kam-bose-gr-vent-sjedala-oglas-42026399
141,,,Njemačka,,Porsche,Panamera,114.950 €,2021. godište,Hibrid,340 kW,karavan,5,24074 km,https://www.njuskalo.hr/auti/porsche-panamera-4-e-hybrid-sport-turismo-2.9-v6-pdk-462-ks-zracni-a-oglas-42026459
142,,,Njemačka,,Porsche,Panamera,119.950 €,2020. godište,Hibrid,340 kW,karavan,5,51700 km,https://www.njuskalo.hr/auti/porsche-panamera-4-e-hybrid-sport-turismo-2.9-v6-pdk-462-ks-zracni-p-oglas-42026410
143,,,Njemačka,,Porsche,Macan,125.550 €,2022. godište,Benzin,324 kW,terensko vozilo / SUV / pick up,5,31990 km,https://www.njuskalo.hr/auti/porsche-macan-gts-2.9-v6-pdk-440-ks-acc-360-pano-oglas-42026547
144,,,Njemačka,,Porsche,Panamera,117.950 €,2021. godište,Hibrid,340 kW,karavan,5,34600 km,https://www.njuskalo.hr/auti/porsche-panamera-4-e-hybrid-sport-turismo-2.9-v6-pdk-462-ks-zracni-a-oglas-42026543
145,,,Njemačka,,Porsche,Panamera,111.600 €,2020. godište,Hibrid,340 kW,karavan,5,76900 km,https://www.njuskalo.hr/auti/porsche-panamera-4-e-hybrid-sport-turismo-2.9-v6-pdk-462-ks-zracni-a-oglas-42026508
146,,,Njemačka,,Porsche,Panamera,124.400 €,2022. godište,Hibrid,340 kW,karavan,5,22021 km,https://www.njuskalo.hr/auti/porsche-panamera-4-e-hybrid-sport-turismo-2.9-v6-pdk-462-ks-zracni-a-oglas-42026497
147,,,Njemačka,,Porsche,Panamera,118.600 €,2022. godište,Hibrid,340 kW,hatchback,5,23600 km,https://www.njuskalo.hr/auti/porsche-panamera-4-e-hybrid-2.9-v6-pdk-462-ks-zracni-acc-360-pano-oglas-42026495
