linenum,lat,lng,county,city,carBrand,carModel,price,yearOfDistribution,motor,power,oblikVozila,brojVrata,mileage,url
236,45.814964,15.930933,Grad Zagreb,Črnomerec,Land Rover,Discovery,10.700 €,2005. godište,Diesel,140 kW,terensko vozilo / SUV / pick up,5,250000 km,https://www.njuskalo.hr/auti/land-rover-discovery-2.7-d-v6-oglas-41743708
237,,,Grad Zagreb,,Land Rover,Range Rover Sport,61.900 €,2018. godište,Diesel,183 kW,terensko vozilo / SUV / pick up,5,129353 km,https://www.njuskalo.hr/auti/land-rover-range-rover-sport-hse-3.0-sdv6-oglas-41694990
238,,,Grad Zagreb,,Land Rover,Range Rover Sport,165.802 €,2023. godište,Benzin,408 kW,terensko vozilo / SUV / pick up,5,,https://www.njuskalo.hr/novi-auti/land-rover-range-rover-sport-autobiography-3.0p-550hp-4wd-a8-phev-oglas-41677170
239,45.339437117514,14.460046298366,Primorsko-goranska,Rijeka,Land Rover,Defender,26.000 €,1996. godište,Diesel,,terensko vozilo / SUV / pick up,3,121000 km,https://www.njuskalo.hr/auti/land-rover-defender-300tdi-oglas-39491553
240,45.259811549355,13.660300229657,Istarska,Poreč,Land Rover,Range Rover,14.800 €,2006. godište,Benzin,291 kW,terensko vozilo / SUV / pick up,5,281000 km,https://www.njuskalo.hr/auti/land-rover-range-rover-l322-4x4-4.2-v8-supercharged-oglas-40974981
241,,,Grad Zagreb,,Land Rover,Range Rover,231.580,2023. godište,Diesel,259 kW,terensko vozilo / SUV / pick up,5,,https://www.njuskalo.hr/novi-auti/land-rover-range-rover-atb-3.0-350-awd-a8-oglas-41632092
242,,,Grad Zagreb,,Land Rover,Defender,139.627,2023. godište,Benzin,296 kW,terensko vozilo / SUV / pick up,5,,https://www.njuskalo.hr/novi-auti/land-rover-defender-130-outbound-3.0t-mhev-400hp-awd-a8-oglas-41632091
243,,,Grad Zagreb,,Land Rover,Defender,105.900 €,2021. godište,Diesel,183 kW,terensko vozilo / SUV / pick up,5,110384 km,https://www.njuskalo.hr/auti/land-rover-defender-110-3.0d-mhev-oglas-41632065
244,45.529064,18.610224,Osječko-baranjska,Čepin,Land Rover,Range Rover Evoque,55.999 €,2019. godište,Benzin,177 kW,terensko vozilo / SUV / pick up,5,35908 km,https://www.njuskalo.hr/auti/land-rover-range-rover-evoque-2.0-r-jedinstvena-ponuda-leasinga-hrva-oglas-41622437
245,,,Grad Zagreb,,Land Rover,Range Rover,119.900 €,2021. godište,Benzin,299 kW,terensko vozilo / SUV / pick up,5,73998 km,https://www.njuskalo.hr/auti/land-rover-range-rover-atb-2.0-phev-404-a8-lwb-oglas-41616432
246,46.152173369033,16.840061091032,Koprivničko-križevačka,Koprivnica,Land Rover,Freelander,11.000 €,2009. godište,Diesel,,terensko vozilo / SUV / pick up,5,173000 km,https://www.njuskalo.hr/auti/land-rover-freelander-2.2-td4-automatik-oglas-41602123
