linenum,lat,lng,county,city,carBrand,carModel,price,yearOfDistribution,motor,power,oblikVozila,brojVrata,mileage,url
39,45.779577361574,15.991713779181,Grad Zagreb,Novi Zagreb - Istok,Tesla,Model X,63.000 €,2016. godište,Električni,386 kW,limuzina,5,189201 km,https://www.njuskalo.hr/auti/tesla-model-x-90d-automatik-full-oprema-525ks-4zimske-gume-felge-oglas-38551210
40,,,Njemačka,,Tesla,Model 3,51.150 €,2022. godište,Električni,375 kW,hatchback,4,22090 km,https://www.njuskalo.hr/auti/tesla-model-3-performance-awd-510-ks-pano-autopilot-led-kam-shz-asis-oglas-42153735
41,,,Njemačka,,Tesla,Model 3,51.500 €,2022. godište,Električni,375 kW,hatchback,4,16390 km,https://www.njuskalo.hr/auti/tesla-model-3-performance-awd-510-ks-pano-autopilot-led-kam-shz-acc-oglas-42136824
42,,,Njemačka,,Tesla,Model Y,54.250 €,2022. godište,Električni,254 kW,terensko vozilo / SUV / pick up,5,23690 km,https://www.njuskalo.hr/auti/tesla-model-y-awd-345-ks-pano-autopilot-acc-led-kam-shz-nav-asist-oglas-42136789
43,43.72577,15.892939,Šibensko-kninska,Šibenik,Tesla,Model 3,42.000 €,2020. godište,Električni,366 kW,limuzina,4,29000 km,https://www.njuskalo.hr/auti/tesla-model-3-long-range-4x4-awd-dugi-domet-oglas-40396376
44,45.790039162092,15.916792261875,Grad Zagreb,Trešnjevka - Jug,Tesla,Model 3,33.900 €,2021. godište,Električni,239 kW,limuzina,4,47000 km,https://www.njuskalo.hr/auti/tesla-model-3-sr-automatik-oglas-41570200
45,,,Njemačka,,Tesla,Model 3,52.500 €,2022. godište,Električni,375 kW,hatchback,4,28420 km,https://www.njuskalo.hr/auti/tesla-model-3-performance-510-ks-pano-autopilot-virt-kam-led-awd-shz-oglas-42111133
46,51.063467990472326,10.609627236233056,Njemačka,,Tesla,Model 3,39.000 €,2022. godište,Električni,208 kW,limuzina,4,8500 km,https://www.njuskalo.hr/auti/tesla-model-3-standard-range-automatik-oglas-41775759
47,51.060334306022,10.611460537304,Njemačka,,Tesla,Model Y,53.000 €,2022. godište,Električni,393 kW,terensko vozilo / SUV / pick up,5,18220 km,https://www.njuskalo.hr/auti/tesla-model-y-performance-75kwh-wltp-514km-pano-kam-360-1-vlasnik-oglas-40734182
48,51.060334306022,10.611460537304,Njemačka,,Tesla,Model Y,48.450 €,2022. godište,Električni,378 kW,terensko vozilo / SUV / pick up,5,8900 km,https://www.njuskalo.hr/auti/tesla-model-y-long-range-dual-motor-bat-75kwh-wltp-533km-pano-1-vl-oglas-40734085
49,51.060334306022,10.611460537304,Njemačka,,Tesla,Model X,52.890 €,2018. godište,Električni,311 kW,terensko vozilo / SUV / pick up,5,76500 km,https://www.njuskalo.hr/auti/tesla-model-x-100d-4x4-dual-motors-wltp-523km-auto-pilot-acc-panorama-oglas-40733444
50,51.060334306022,10.611460537304,Njemačka,,Tesla,Model Y,45.990 €,2021. godište,Električni,378 kW,terensko vozilo / SUV / pick up,5,35000 km,https://www.njuskalo.hr/auti/tesla-model-y-long-range-dual-motor-bat-75kwh-wltp-533km-pano-1-vl-oglas-40733905
51,51.060334306022,10.611460537304,Njemačka,,Tesla,Model X,43.911 €,2018. godište,Električni,,terensko vozilo / SUV / pick up,5,90757 km,https://www.njuskalo.hr/auti/tesla-model-x-75d-4x4-nedc-417km-7-sjedala-koza-navi-kam-led-alu-1-vl-oglas-40727532
52,45.229286455648,13.595751242749,Istarska,Poreč,Tesla,Model 3,39.800 €,2021. godište,Električni,325 kW,limuzina,4,33500 km,https://www.njuskalo.hr/auti/tesla-model-3-sr-automatik-oglas-40768739
53,,,Njemačka,,Tesla,Model X,69.500 €,2018. godište,Električni,568 kW,terensko vozilo / SUV / pick up,5,67340 km,https://www.njuskalo.hr/auti/tesla-model-x-p100d-772-ks-pano-zracni-led-kam-shz-nav-asist-oglas-42070633
54,,,Njemačka,,Tesla,Model 3,52.600 €,2022. godište,Električni,375 kW,hatchback,4,13080 km,https://www.njuskalo.hr/auti/tesla-model-3-performance-510-ks-pano-autopilot-led-acc-kam-shz-asis-oglas-42070627
55,,,Njemačka,,Tesla,Model 3,53.450 €,2022. godište,Električni,375 kW,hatchback,4,10750 km,https://www.njuskalo.hr/auti/tesla-model-3-performance-510-ks-pano-autopilot-kam-acc-shz-led-asis-oglas-42070625
56,43.295662,17.013926,Splitsko-dalmatinska,Makarska,Tesla,Model Y,52.000 €,2022. godište,Električni,88 kW,limuzina,5,23000 km,https://www.njuskalo.hr/auti/tesla-model-y-long-range-dual-motor-oglas-42069459
57,46.380728261554,16.448658823179,Međimurska,Čakovec,Tesla,Model S,95.000 €,2023. godište,Električni,504 kW,limuzina,5,15000 km,https://www.njuskalo.hr/auti/tesla-model-long-range-oglas-40496983
58,,,Njemačka,,Tesla,Model 3,55.850 €,2022. godište,Električni,375 kW,hatchback,4,19240 km,https://www.njuskalo.hr/auti/tesla-model-3-performance-510-ks-pano-autopilot-led-kam-acc-pdc-nav-oglas-42062346
59,45.559459164437,18.674248441382,Osječko-baranjska,Osijek,Tesla,Model 3,24.999 €,2019. godište,Električni,235 kW,limuzina,4,190000 km,https://www.njuskalo.hr/auti/tesla-model-3-sr-oglas-41989084
61,45.762669627492,15.983098099407,Grad Zagreb,Novi Zagreb - Istok,Tesla,Model S,42.000 €,2017. godište,Električni,310 kW,hatchback,5,162000 km,https://www.njuskalo.hr/auti/tesla-model-100d-sustavu-pdv-a-oglas-38331427
62,45.69245116290013,15.264226173789208,Slovenija,,Tesla,Model X,48.000 €,2017. godište,Električni,245 kW,hatchback,5,141000 km,https://www.njuskalo.hr/auti/tesla-model-x-75d-besplatno-punjenje-automatik-oglas-41492175
63,51.064625826222,10.613491801241,Njemačka,,Tesla,Model S,47.990 €,2018. godište,Električni,430 kW,limuzina,5,17300 km,https://www.njuskalo.hr/auti/tesla-model-p75d-svojim-kamionima-uvozimo-registracije-oglas-41753119
64,46.280666540961,16.32898791035,Varaždinska,Varaždin,Tesla,Model X,99.990 €,2023. godište,Električni,493 kW,terensko vozilo / SUV / pick up,4,9000 km,https://www.njuskalo.hr/auti/tesla-model-x-2023-god-7-sjedala-autopilot-oglas-41680619
65,46.265192782229,16.554458666763,Varaždinska,Martijanec,Tesla,Model 3,35.000 €,2019. godište,Električni,,limuzina,5,35000 km,https://www.njuskalo.hr/auti/tesla-model-3-limuzina-automatik-oglas-41668181
66,45.143728514234,13.909024000168,Istarska,Žminj,Tesla,Model S,19.500 €,2014. godište,Električni,285 kW,limuzina,5,415000 km,https://www.njuskalo.hr/auti/tesla-model-85-free-suc-automatik-oglas-36216812
67,51.06132570290759,10.609668678580563,Njemačka,,Tesla,Model S,43.390 €,2015. godište,Električni,285 kW,limuzina,5,45000 km,https://www.njuskalo.hr/auti/tesla-model-60-tech-paket-automatik-oglas-30367225
68,51.06198763125772,10.616303324176599,Njemačka,,Tesla,Model X,78.850 €,2017. godište,Električni,311 kW,terensko vozilo / SUV / pick up,5,40000 km,https://www.njuskalo.hr/auti/tesla-model-x-90d-automatik-oglas-30372203
69,52.32775074975058,5.3579447658071215,Nizozemska,,Tesla,Model S,53.490 €,2017. godište,Električni,235 kW,limuzina,5,27594 km,https://www.njuskalo.hr/auti/tesla-model-60-facelift-oglas-31184077
70,52.33078323602487,5.360249986192009,Nizozemska,,Tesla,Model X,59.900 €,2017. godište,Električni,246 kW,terensko vozilo / SUV / pick up,5,78163 km,https://www.njuskalo.hr/auti/tesla-model-x-334pk-75d-autopilot-oglas-31283902
