linenum,lat,lng,county,city,carBrand,carModel,price,yearOfDistribution,motor,power,oblikVozila,brojVrata,mileage,url
107,51.064627117002,10.613481409177,Njemačka,,Alfa Romeo,Giulietta,17.900 €,2020. godište,Diesel,88 kW,hatchback,5,61600 km,https://www.njuskalo.hr/auti/alfa-romeo-giulietta-1.6-multijet-svojim-kamionima-uvozimo-reg-oglas-42240530
108,42.50208,18.378805,Dubrovačko-neretvanska,Konavle,Alfa Romeo,147,2.500 €,2007. godište,Diesel,90 kW,coupe,5,239226 km,https://www.njuskalo.hr/auti/alfa-romeo-147-1.9-jtd-120-oglas-42239850
109,45.36336243891,14.411870022152,Primorsko-goranska,Rijeka,Alfa Romeo,159 SW,6.300 €,2009. godište,Diesel,147 kW,karavan,5,186483 km,https://www.njuskalo.hr/auti/alfa-romeo-159-sw-2.4-jtdm-automatik-oglas-41504248
110,45.36336243891,14.411870022152,Primorsko-goranska,Rijeka,Alfa Romeo,MiTo,7.300 €,2013. godište,Diesel,70 kW,hatchback,3,163123 km,https://www.njuskalo.hr/auti/alfa-mito-1.3-m-jet-95ks-12mj-reg-oglas-42006891
112,45.340281152189,14.426931133336,Primorsko-goranska,Rijeka,Alfa Romeo,MiTo,7.500 €,2010. godište,Benzin,99 kW,hatchback,3,117970 km,https://www.njuskalo.hr/auti/alfa-mito-1.4-tb-135ks-oglas-40735293
113,45.36336243891,14.411870022152,Primorsko-goranska,Rijeka,Alfa Romeo,Giulietta,14.400 €,2018. godište,Diesel,88 kW,hatchback,5,124071 km,https://www.njuskalo.hr/auti/alfa-romeo-giulietta-1.6-multijet-oglas-41406822
114,45.831690052266,15.949221545335,Grad Zagreb,Črnomerec,Alfa Romeo,MiTo,4.500 €,2014. godište,Diesel,85 kW,hatchback,3,215000 km,https://www.njuskalo.hr/auti/alfa-romeo-mito-1.3-oglas-39838158
115,45.827205349996,16.033285755629,Grad Zagreb,Gornja Dubrava,Alfa Romeo,Giulietta,13.899 €,2018. godište,Diesel,88 kW,limuzina,5,89000 km,https://www.njuskalo.hr/auti/alfa-romeo-giulietta-1.6-multijet-16v-oglas-41331270
116,45.330906783044036,14.461815356874334,Primorsko-goranska,Rijeka,Alfa Romeo,159,5.900 €,2007. godište,Benzin,118 kW,limuzina,4,117000 km,https://www.njuskalo.hr/auti/alfa-romeo-159-1.9-jts-oglas-42030051
117,45.815024965502,15.975675084367,Grad Zagreb,Gornji Grad - Medveščak,Alfa Romeo,Giulietta,6.900 €,2011. godište,Diesel,77 kW,hatchback,5,165500 km,https://www.njuskalo.hr/auti/alfa-romeo-giulietta-1.6-d-n-a-oglas-42231140
118,45.242367169438,14.161574170918,Istarska,Kršan,Alfa Romeo,MiTo,2.999 €,2010. godište,Benzin,99 kW,hatchback,3,153326 km,https://www.njuskalo.hr/auti/alfa-romeo-mito-1.4-turbo-135-ks-potreban-servis-oglas-40256075
119,45.833184605766,16.04176167911,Grad Zagreb,Gornja Dubrava,Alfa Romeo,Giulietta,6.700 €,2011. godište,Diesel,77 kW,hatchback,5,219000 km,https://www.njuskalo.hr/auti/alfa-romeo-giulietta-1.6-jtdm-d-n-a-downpipe-navigacija-oglas-42086683
120,45.807737791556,15.848364732797,Grad Zagreb,Stenjevec,Alfa Romeo,Giulia,56.990 €,2023. godište,Benzin,206 kW,limuzina,4,12600 km,https://www.njuskalo.hr/auti/alfa-romeo-giulia-2.0-gme-280-ks-estrema-jamstvo-02-2028-oglas-42221691
121,45.807737791556,15.848364732797,Grad Zagreb,Stenjevec,Alfa Romeo,Giulia,34.490 €,2019. godište,Benzin,206 kW,limuzina,4,86600 km,https://www.njuskalo.hr/auti/alfa-romeo-giulia-2.0-gme-280-ks-veloce-ti-at8-awd-jamstvo-12-mj-oglas-42221433
122,45.843162444463,16.047619300295,Grad Zagreb,Gornja Dubrava,Alfa Romeo,MiTo,4.499 €,2010. godište,Diesel,66 kW,hatchback,3,160000 km,https://www.njuskalo.hr/auti/alfa-romeo-mito-1.3-jtdm-dna-odlicno-stanje-bez-ulaganja-3999-oglas-40541452
123,44.874940699546,13.848707318306,Istarska,Pula,Alfa Romeo,156 SW,2.500 €,2002. godište,Benzin,141 kW,karavan,5,215000 km,https://www.njuskalo.hr/auti/alfa-romeo-156-sw-2.5-v6-24v-oglas-42218152
124,43.51299,16.480637,Splitsko-dalmatinska,Split,Alfa Romeo,159,6.000 €,2007. godište,Benzin,136 kW,limuzina,4,150000 km,https://www.njuskalo.hr/auti/alfa-romeo-159-ti-2.2-jts-oglas-37834150
125,45.838001327768,16.070272922516,Grad Zagreb,Gornja Dubrava,Alfa Romeo,Stelvio,30.850 €,2020. godište,Diesel,118 kW,terensko vozilo / SUV / pick up,5,144000 km,https://www.njuskalo.hr/auti/alfa-romeo-stelvio-2.2-d-oglas-42217884
126,45.855040474172,15.98652111408,Grad Zagreb,Maksimir,Alfa Romeo,Sprint,8.800 €,1986. godište,Benzin,77 kW,coupe,3,99000 km,https://www.njuskalo.hr/auti/alfa-romeo-sprint-1.5-1086-oglas-40229896
127,51.064625826222,10.613491801241,Njemačka,,Alfa Romeo,Giulietta,18.900 €,2019. godište,Benzin,88 kW,hatchback,5,54429 km,https://www.njuskalo.hr/auti/alfa-romeo-giulietta-1.4-svojim-kamionima-uvozimo-registracije-oglas-42214231
128,51.064625826222,10.613491801241,Njemačka,,Alfa Romeo,Stelvio,30.244 €,2021. godište,Benzin,147 kW,terensko vozilo / SUV / pick up,5,52145 km,https://www.njuskalo.hr/auti/alfa-romeo-stelvio-2.0-t-svojim-kamionima-uvozimo-registracije-oglas-42214184
129,45.78457,15.985672,Grad Zagreb,Novi Zagreb - Istok,Alfa Romeo,Giulia,1 €,2019. godište,Diesel,100 kW,limuzina,4,126000 km,https://www.njuskalo.hr/auti/alfa-romeo-giulia-2.2-jtd-super-automatik-kao-nov-oglas-42210896
130,,,Grad Zagreb,,Alfa Romeo,Stelvio,31.800 €,2019. godište,Diesel,154 kW,terensko vozilo / SUV / pick up,5,95922 km,https://www.njuskalo.hr/auti/alfa-romeo-stelvio-2.2-mjt-q4-super-automatik-navigacija-led-kamera-oglas-40950317
131,,,Grad Zagreb,,Alfa Romeo,Giulia,25.800 €,2019. godište,Diesel,118 kW,limuzina,4,103749 km,https://www.njuskalo.hr/auti/alfa-romeo-giulia-2.2-mjt-super-automatik-navigacija-kamera-xenon-oglas-41153587
132,43.50949,16.452415,Splitsko-dalmatinska,Split,Alfa Romeo,159,5.900 €,2009. godište,Diesel,110 kW,limuzina,5,230000 km,https://www.njuskalo.hr/auti/alfa-romeo-159-1.9-jtdm-oglas-42206553
133,46.289971810209,16.344683414931,Varaždinska,Varaždin,Alfa Romeo,Tonale,42.900 €,2022. godište,Hibrid,96 kW,terensko vozilo / SUV / pick up,5,2540 km,https://www.njuskalo.hr/auti/alfa-romeo-tonale-1.5-mhev-edizione-speciale-tct-akcija-test-vozilo-oglas-39318724
134,46.365940770835,16.430174056209,Međimurska,Čakovec - Okolica,Alfa Romeo,Giulia,16.900 €,2018. godište,Diesel,110 kW,limuzina,4,187100 km,https://www.njuskalo.hr/auti/alfa-romeo-giulia-2.2-jtd-oglas-42031167
135,45.80805723365162,15.84960222244263,Grad Zagreb,Podsused - Vrapče,Alfa Romeo,Giulia,62.300 €,2023. godište,Diesel,155 kW,limuzina,4,,https://www.njuskalo.hr/novi-auti/alfa-romeo-giulia-2.2-multijet-210-ks-atx-awd-competizione-oglas-41298130
136,45.808057233652,15.849602222443,Grad Zagreb,Podsused - Vrapče,Alfa Romeo,Tonale,41.200 €,2023. godište,Benzin,118 kW,terensko vozilo / SUV / pick up,5,17000 km,https://www.njuskalo.hr/auti/alfa-romeo-tonale-1.5-oglas-40798485
137,45.808057233652,15.849602222443,Grad Zagreb,Podsused - Vrapče,Alfa Romeo,Tonale,41.450 €,2023. godište,Diesel,96 kW,terensko vozilo / SUV / pick up,5,,https://www.njuskalo.hr/novi-auti/alfa-romeo-tonale-1.6-multijet-130-ks-sprint-oglas-40395402
138,,,Grad Zagreb,,Alfa Romeo,Stelvio,44.900 €,2021. godište,Diesel,154 kW,terensko vozilo / SUV / pick up,5,59220 km,https://www.njuskalo.hr/auti/alfa-romeo-stelvio-2.2-mjt-q4-veloce-automatik-navigacija-kamera-n-oglas-42200797
140,46.277945017698,16.351149222294,Varaždinska,Varaždin,Alfa Romeo,Stelvio,64.806,2023. godište,Diesel,155 kW,terensko vozilo / SUV / pick up,5,,https://www.njuskalo.hr/novi-auti/alfa-romeo-stelvio-2.2-mjt-veloce-q4-atx8-isporuka-roku-15-dana-oglas-41902887
141,46.277945017698,16.351149222294,Varaždinska,Varaždin,Alfa Romeo,Stelvio,64.029,2023. godište,Diesel,155 kW,terensko vozilo / SUV / pick up,5,,https://www.njuskalo.hr/novi-auti/alfa-romeo-stelvio-2.2-mjt-veloce-q4-atx8-isporuka-roku-15-dana-oglas-41902842
142,45.356865,14.372566,Primorsko-goranska,Rijeka,Alfa Romeo,Giulia,22.900 €,2017. godište,Diesel,110 kW,limuzina,4,95000 km,https://www.njuskalo.hr/auti/alfa-romeo-giulia-2.2-jtd-150-ks-oglas-42192461
144,46.219748943045,16.115908357829,Varaždinska,Ivanec,Alfa Romeo,Giulietta,8.900 €,2014. godište,Diesel,77 kW,hatchback,4,187000 km,https://www.njuskalo.hr/auti/alfa-romeo-giulietta-1.6-oglas-41324052
145,45.35735225,14.95456024,Primorsko-goranska,Ravna Gora,Alfa Romeo,Brera,12.000 €,2008. godište,Diesel,154 kW,coupe,3,180000 km,https://www.njuskalo.hr/auti/alfa-romeo-brera-2.4-jtd-20v-oglas-41673008
146,45.708488683332,16.073446172727,Zagrebačka,Velika Gorica,Alfa Romeo,MiTo,4.450 €,2009. godište,Diesel,66 kW,hatchback,3,188100 km,https://www.njuskalo.hr/auti/alfa-romeo-mito-1.3-jtdm-oglas-42176663
147,45.236630856762,13.93029420217,Istarska,Pazin,Alfa Romeo,Giulia,27.500 €,2017. godište,Diesel,154 kW,limuzina,4,89000 km,https://www.njuskalo.hr/auti/alfa-romeo-giulia-2.2-jtd-oglas-41779262
148,45.846466,15.669327,Slovenija,,Alfa Romeo,Giulia,49.500 €,2017. godište,Benzin,375 kW,limuzina,4,107441 km,https://www.njuskalo.hr/auti/alfa-romeo-giulia-2.9-v6-bi-turbo-quadrifoglio-led-acc-blis-carbon-19c-oglas-41538290
149,45.794036891587815,15.729195598819148,Zagrebačka,Samobor,Alfa Romeo,Giulia,21.900 €,2017. godište,Diesel,132 kW,limuzina,4,144444 km,https://www.njuskalo.hr/auti/alfa-romeo-giulia-2.2-jtd-oglas-41231431
150,45.89589825334233,15.269380033730172,Slovenija,,Alfa Romeo,Giulietta,10.990 €,2016. godište,Diesel,88 kW,hatchback,5,138992 km,https://www.njuskalo.hr/auti/alfa-romeo-giulietta-1.6-oglas-42163240
151,45.768809190186,15.758728679412,Zagrebačka,Samobor - Okolica,Alfa Romeo,Giulietta,18.499 €,2012. godište,Benzin,173 kW,hatchback,5,88000 km,https://www.njuskalo.hr/auti/alfa-romeo-giulietta-1750-tbi-16v-oglas-41129803
152,45.356853880578,14.366024937198,Primorsko-goranska,Rijeka,Alfa Romeo,MiTo,7.900 €,2013. godište,Diesel,88 kW,hatchback,3,144500 km,https://www.njuskalo.hr/auti/alfa-romeo-mito-1.6-jtdm-distincive-120ks-koza-automatska-klima-oglas-42157886
153,45.359600357456,14.954517931385,Primorsko-goranska,Ravna Gora,Alfa Romeo,Stelvio,68.000 €,2018. godište,Benzin,375 kW,terensko vozilo / SUV / pick up,5,104000 km,https://www.njuskalo.hr/auti/alfa-romeo-stelvio-2.9-v6-oglas-42157820
154,45.398052,16.887962,Sisačko-moslavačka,Lipovljani,Alfa Romeo,159 SW,4.900 €,2010. godište,Diesel,85 kW,karavan,5,256000 km,https://www.njuskalo.hr/auti/alfa-romeo-159-sw-1.9-jtdm-oglas-41075109
155,,,Istarska,,Alfa Romeo,Giulia,23.500 €,2017. godište,Diesel,110 kW,limuzina,4,69942 km,https://www.njuskalo.hr/auti/alfa-romeo-giulia-q2-oglas-42145944
156,42.945166155449,17.140502756431,Dubrovačko-neretvanska,Korčula,Alfa Romeo,Giulia,38.000 €,2017. godište,Benzin,206 kW,limuzina,4,81000 km,https://www.njuskalo.hr/auti/alfa-romeo-giulia-2.0-turbo-oglas-30768435
157,45.312967667780384,14.28221865715521,Primorsko-goranska,Opatija - Okolica,Alfa Romeo,MiTo,6.700 €,2015. godište,Benzin,57 kW,hatchback,3,167000 km,https://www.njuskalo.hr/auti/alfa-romeo-mito-1.4-oglas-42142425
158,51.062796205773,10.616320177746,Njemačka,,Alfa Romeo,Stelvio,40.335 €,2022. godište,Diesel,154 kW,terensko vozilo / SUV / pick up,5,10 km,https://www.njuskalo.hr/auti/alfa-romeo-stelvio-2.2-veloce-svojim-kamionima-uvozimo-registra-oglas-42142014
159,43.516553015779,16.43426379697,Splitsko-dalmatinska,Split,Alfa Romeo,Giulietta,16.490 €,2018. godište,Diesel,88 kW,hatchback,5,41000 km,https://www.njuskalo.hr/auti/alfa-romeo-giulietta-1.6-multijet-16v-oglas-39572363
160,45.819150356004,15.916924953979,Grad Zagreb,Trešnjevka - Sjever,Alfa Romeo,MiTo,7.498 €,2011. godište,Benzin,125 kW,coupe,3,151124 km,https://www.njuskalo.hr/auti/alfa-romeo-mito-1.4-tb-oglas-41889362
161,45.66813,15.647635,Zagrebačka,Jastrebarsko,Alfa Romeo,Stelvio,20.500 €,2018. godište,Diesel,110 kW,terensko vozilo / SUV / pick up,5,189458 km,https://www.njuskalo.hr/auti/alfa-romeo-stelvio-2.2-diesel-oglas-40261816
162,45.816850371518,15.833476065494,Grad Zagreb,Podsused - Vrapče,Alfa Romeo,Giulietta,9.999 €,2013. godište,Diesel,103 kW,hatchback,5,144000 km,https://www.njuskalo.hr/auti/alfa-romeo-giulietta-2.0-d-n-a-oglas-39804463
163,45.7630819,15.9966221,Grad Zagreb,Novi Zagreb - Istok,Alfa Romeo,Stelvio,26.900 €,2017. godište,Diesel,154 kW,terensko vozilo / SUV / pick up,5,118766 km,https://www.njuskalo.hr/auti/alfa-romeo-stelvio-2.2-q4-210-diesel-executive-oglas-40350585
164,45.813038866755,15.972499192403,Grad Zagreb,Gornji Grad - Medveščak,Alfa Romeo,MiTo,5.000 €,2008. godište,Benzin,114 kW,hatchback,3,167000 km,https://www.njuskalo.hr/auti/alfa-romeo-mito-1.4-tb-155ks-oglas-42123364
165,45.095027544525,14.125176799973,Istarska,Labin,Alfa Romeo,MiTo,5.900 €,2013. godište,Diesel,70 kW,hatchback,3,179697 km,https://www.njuskalo.hr/auti/alfa-romeo-mito-1.3-oglas-41482942
166,45.294791529951,14.263305664932,Primorsko-goranska,Lovran,Alfa Romeo,MiTo,6.000 €,2010. godište,Diesel,70 kW,hatchback,3,202000 km,https://www.njuskalo.hr/auti/alfa-romeo-mito-1.3-jtdm-oglas-42122092
167,44.853986417107,13.861897587777,Istarska,Pula,Alfa Romeo,Giulietta,10.500 €,2016. godište,Diesel,88 kW,limuzina,5,166000 km,https://www.njuskalo.hr/auti/alfa-romeo-giulietta-1.6-multijet-16v-oglas-41873483
168,45.168009064186,14.083273085524,Istarska,Sveta Nedelja,Alfa Romeo,Giulietta,12.900 €,2016. godište,Diesel,110 kW,hatchback,5,146000 km,https://www.njuskalo.hr/auti/alfa-romeo-giulietta-2.0-mjt16v-eu6-veliki-redovni-servis-reg-1-god-oglas-42112319
169,42.945969643063876,16.81063667860535,Dubrovačko-neretvanska,Blato,Alfa Romeo,159,5.000 €,2008. godište,Diesel,154 kW,limuzina,5,255000 km,https://www.njuskalo.hr/auti/alfa-romeo-159-2.4-jtdm-q4-oglas-40551825
170,51.06090255725,10.610154519506,Njemačka,,Alfa Romeo,Giulietta,12.999 €,2016. godište,Diesel,110 kW,hatchback,5,80000 km,https://www.njuskalo.hr/auti/alfa-romeo-giulietta-2.0-multijet-16v-150ks-turismo-sportiva-80000km-oglas-38616533
171,51.064663562922,10.613044773463,Njemačka,,Alfa Romeo,Tonale,45.800 €,2022. godište,Plug-in hibrid,206 kW,terensko vozilo / SUV / pick up,5,8000 km,https://www.njuskalo.hr/auti/alfa-romeo-tonale-plug-in-hybrid-eq4-edizione-speciale-wltp-60km-acc-oglas-40908344
172,51.064663562922,10.613044773463,Njemačka,,Alfa Romeo,Tonale,35.790 €,2023. godište,Diesel,96 kW,terensko vozilo / SUV / pick up,5,12000 km,https://www.njuskalo.hr/auti/alfa-romeo-tonale-1.6-multijet-vgt-d-sprint-acc-tempomat-2023-jamstvo-oglas-40905504
173,51.061248082296,10.615845102141,Njemačka,,Alfa Romeo,Tonale,39.975 €,2022. godište,Diesel,96 kW,terensko vozilo / SUV / pick up,5,12000 km,https://www.njuskalo.hr/auti/alfa-romeo-tonale-1.6-multijet-ti-acc-temp-virtual-coc-oglas-40901367
174,51.061248082296,10.615845102141,Njemačka,,Alfa Romeo,Tonale,41.990 €,2022. godište,Benzin,118 kW,terensko vozilo / SUV / pick up,5,5000 km,https://www.njuskalo.hr/auti/alfa-romeo-tonale-1.5-vgt-160-ks-48v-hybrid-tct-ti-acc-tempomat-oglas-40901136
175,51.061248082296,10.615845102141,Njemačka,,Alfa Romeo,Tonale,36.890 €,2022. godište,Benzin,96 kW,terensko vozilo / SUV / pick up,5,13000 km,https://www.njuskalo.hr/auti/alfa-romeo-tonale-speciale-1.5t-130ks-48v-hybrid-acc-temp-h-k-oglas-40901041
176,51.061248082296,10.615845102141,Njemačka,,Alfa Romeo,Tonale,35.900 €,2022. godište,Benzin,96 kW,terensko vozilo / SUV / pick up,5,8900 km,https://www.njuskalo.hr/auti/alfa-romeo-tonale-speciale-1.5t-130ks-48v-hybrid-acc-temp-h-k-oglas-40900993
177,51.061248082296,10.615845102141,Njemačka,,Alfa Romeo,Stelvio,49.971 €,2022. godište,Benzin,206 kW,terensko vozilo / SUV / pick up,5,23000 km,https://www.njuskalo.hr/auti/alfa-romeo-stelvio-2.0-turbo-q4-veloce-ti-acc-tempomat-koza-2022-oglas-40890494
178,51.061248082296,10.615845102141,Njemačka,,Alfa Romeo,Stelvio,49.900 €,2020. godište,Benzin,375 kW,terensko vozilo / SUV / pick up,5,63000 km,https://www.njuskalo.hr/auti/alfa-romeo-stelvio-2.9-v6-quadrifoglio-q4-h-k-900-watt-jamstvo-2020-g-oglas-40887731
179,51.061248082296,10.615845102141,Njemačka,,Alfa Romeo,Stelvio,31.799 €,2017. godište,Benzin,206 kW,terensko vozilo / SUV / pick up,5,62000 km,https://www.njuskalo.hr/auti/alfa-romeo-stelvio-2.0-turbo-q4-280ks-super-veloce-gume-kocnice-oglas-40887589
180,51.061207835484,10.615805014144,Njemačka,,Alfa Romeo,Stelvio,23.950 €,2017. godište,Benzin,147 kW,terensko vozilo / SUV / pick up,5,84000 km,https://www.njuskalo.hr/auti/alfa-romeo-stelvio-2.0-turbo-super-q4-acc-tempomat-crvena-koza-oglas-40880784
181,51.061207835484,10.615805014144,Njemačka,,Alfa Romeo,Stelvio,29.990 €,2019. godište,Diesel,154 kW,terensko vozilo / SUV / pick up,5,97000 km,https://www.njuskalo.hr/auti/alfa-romeo-stelvio-2.2-q4-209ks-lusso-panorama-h-k-koza-oglas-40880261
182,51.064029670792,10.6152919504,Njemačka,,Alfa Romeo,Stelvio,26.500 €,2018. godište,Diesel,132 kW,terensko vozilo / SUV / pick up,5,76000 km,https://www.njuskalo.hr/auti/alfa-romeo-stelvio-2.2-d-180ks-at8-super-sport-sic-koza-navi-kamera-oglas-40805588
183,51.064029670792,10.6152919504,Njemačka,,Alfa Romeo,Stelvio,21.900 €,2018. godište,Diesel,110 kW,terensko vozilo / SUV / pick up,5,108000 km,https://www.njuskalo.hr/auti/alfa-romeo-stelvio-2.2-diesel-super-sport-sicevi-koza-navi-kamera-2018-oglas-40805378
184,51.064029670792,10.6152919504,Njemačka,,Alfa Romeo,Stelvio,24.250 €,2019. godište,Diesel,118 kW,terensko vozilo / SUV / pick up,5,91000 km,https://www.njuskalo.hr/auti/alfa-romeo-stelvio-2.2-d-super-aut-panorama-acc-temp-sport-sic-koza-oglas-40805469
185,51.064607177103,10.613627064528,Njemačka,,Alfa Romeo,Giulietta,17.990 €,2018. godište,Diesel,128 kW,hatchback,5,73000 km,https://www.njuskalo.hr/auti/alfa-romeo-giulietta-sport-2.0-jtdm-2-175ks-tct-automatik-xenon-bose-oglas-38618337
186,51.064071877176,10.610364687812,Njemačka,,Alfa Romeo,Giulia,34.899 €,2018. godište,Diesel,154 kW,limuzina,4,18000 km,https://www.njuskalo.hr/auti/alfa-romeo-giulia-2.2-d-210ks-veloce-q4-navi-apple-carplay-4x4-18000km-oglas-39508769
187,51.060491137814,10.614628729979,Njemačka,,Alfa Romeo,Giulia,26.880 €,2019. godište,Diesel,140 kW,limuzina,4,71000 km,https://www.njuskalo.hr/auti/alfa-romeo-giulia-2.2-jtd-190ks-lusso-automatik-navi-kamera-bixenon-oglas-39499598
188,45.797608491685,15.952082527394,Grad Zagreb,Trešnjevka - Sjever,Alfa Romeo,Giulietta,6.590 €,2012. godište,Diesel,77 kW,hatchback,5,172000 km,https://www.njuskalo.hr/auti/alfa-romeo-giulietta-1.6-progression-oglas-42091560
191,,,Istarska,,Alfa Romeo,Giulia,59.338,2022. godište,Benzin,206 kW,limuzina,5,36 km,https://www.njuskalo.hr/auti/alfa-romeo-giulia-veloce-2.0-280ks-oglas-42070864
192,45.739251715,16.03938044,Zagrebačka,Velika Gorica - Okolica,Alfa Romeo,MiTo,7.199 €,2014. godište,Diesel,85 kW,limuzina,3,175000 km,https://www.njuskalo.hr/auti/alfa-romeo-mito-1.6-oglas-42066009
196,46.13694,16.478767,Koprivničko-križevačka,Kalnik,Alfa Romeo,Brera,9.000 €,2006. godište,Diesel,147 kW,coupe,3,255000 km,https://www.njuskalo.hr/auti/alfa-romeo-brera-2.4-jtd-oglas-41111514
197,45.352190584025,14.408222106772,Primorsko-goranska,Rijeka,Alfa Romeo,159 SW,3.950 €,2008. godište,Diesel,110 kW,karavan,5,250000 km,https://www.njuskalo.hr/auti/alfa-romeo-159-sw-1.9-jtdm-reg-07-2024-god-oglas-42053950
198,45.827992085807,16.098511507408,Grad Zagreb,Sesvete,Alfa Romeo,MiTo,7.700 €,2015. godište,Diesel,62 kW,limuzina,3,178000 km,https://www.njuskalo.hr/auti/alfa-romeo-mito-1.3-jtdm-oglas-41589528
199,44.892377448219,13.813342401795,Istarska,Pula,Alfa Romeo,159,6.500 €,2007. godište,Diesel,110 kW,limuzina,4,200000 km,https://www.njuskalo.hr/auti/alfa-romeo-159-1.9-jtdm-oglas-42021150
200,51.064627117002,10.613481409177,Njemačka,,Alfa Romeo,Giulia,38.571 €,2022. godište,Benzin,206 kW,limuzina,4,9900 km,https://www.njuskalo.hr/auti/alfa-romeo-giulia-2.0-svojim-kamionima-uvozimo-registracije-oglas-42048665
201,51.064440504743,10.614364794807,Njemačka,,Alfa Romeo,Stelvio,68.490 €,2022. godište,Benzin,375 kW,terensko vozilo / SUV / pick up,5,19000 km,https://www.njuskalo.hr/auti/alfa-romeo-stelvio-2.9-v6-bi-turbo-svojim-kamionima-uvozimo-reg-oglas-42046104
202,51.064440504743,10.614364794807,Njemačka,,Alfa Romeo,Stelvio,26.882 €,2021. godište,Benzin,147 kW,terensko vozilo / SUV / pick up,5,63641 km,https://www.njuskalo.hr/auti/alfa-romeo-stelvio-2.0-turbo-q4-svojim-kamionima-uvozimo-reg-oglas-42046066
203,45.51132,16.425795,Sisačko-moslavačka,Sisak - Okolica,Alfa Romeo,159,4.200 €,2006. godište,Diesel,147 kW,limuzina,4,340000 km,https://www.njuskalo.hr/auti/alfa-romeo-159-2.4-jtdm-oglas-39189739
204,45.800165358834,15.895964051101,Grad Zagreb,Stenjevec,Alfa Romeo,Brera,8.000 €,2008. godište,Diesel,147 kW,coupe,3,167400 km,https://www.njuskalo.hr/auti/alfa-romeo-brera-2.4-jtd-20v-oglas-41186960
206,51.061505324308,10.616060320754,Njemačka,,Alfa Romeo,Giulietta,14.109 €,2018. godište,Benzin,110 kW,hatchback,5,24885 km,https://www.njuskalo.hr/auti/alfa-romeo-giulietta-1.4-tb-svojim-kamionima-uvozimo-registracije-oglas-42010463
207,51.060369055754,10.61133028575,Njemačka,,Alfa Romeo,Stelvio,46.218 €,2019. godište,Benzin,375 kW,terensko vozilo / SUV / pick up,5,79600 km,https://www.njuskalo.hr/auti/alfa-romeo-stelvio-2.9-v6-svojim-kamionima-uvozimo-registracije-oglas-42010331
208,45.33976360809797,14.439090004559167,Primorsko-goranska,Rijeka,Alfa Romeo,Giulia,35.000 €,2019. godište,Diesel,140 kW,limuzina,4,106000 km,https://www.njuskalo.hr/auti/alfa-romeo-giulia-2.2-jtd-veloce-lusso-led-navi-koza-gr-sj-106000km-oglas-42009346
209,45.166557,17.992002,Brodsko-posavska,Slavonski Brod,Alfa Romeo,Giulietta,8.100 €,2011. godište,Benzin,88 kW,hatchback,5,133000 km,https://www.njuskalo.hr/auti/alfa-romeo-giulietta-1.4-tb-16v-d-n-a-oglas-40629301
210,43.301109578194,17.018754785606,Splitsko-dalmatinska,Makarska,Alfa Romeo,Giulia,33.500 €,2019. godište,Diesel,155 kW,limuzina,4,72000 km,https://www.njuskalo.hr/auti/alfa-romeo-giulia-veloce-diesel-q4-2.2-jtd-210ks-2019-g-zf-automat-oglas-40932687
211,51.06394347452,10.610160804314,Njemačka,,Alfa Romeo,Giulia,30.999 €,2017. godište,Diesel,154 kW,limuzina,4,100000 km,https://www.njuskalo.hr/auti/alfa-romeo-giulia-2.2-veloce-q4-led-navi-koza-pdcx2-kam-gr-sj-100000km-oglas-41995586
212,51.061486128904,10.595238759555,Njemačka,,Alfa Romeo,Giulietta,17.990 €,2020. godište,Diesel,88 kW,hatchback,5,47442 km,https://www.njuskalo.hr/auti/alfa-romeogiulietta-1.6jtd-svojim-kamionima-uvozimo-registracije-oglas-41992298
213,45.074011621279,14.167603149537,Istarska,Labin,Alfa Romeo,MiTo,6.500 €,2010. godište,Diesel,70 kW,hatchback,3,99845 km,https://www.njuskalo.hr/auti/alfa-romeo-mito-1.3-jtdm-oglas-41960990
214,45.780299544563,15.976349392168,Grad Zagreb,Novi Zagreb - Zapad,Alfa Romeo,147,2.300 €,2004. godište,Benzin,105 kW,limuzina,2,213000 km,https://www.njuskalo.hr/auti/alfa-romeo-147-1.6-ts-oglas-41633985
215,51.062420835,10.61279297,Njemačka,,Alfa Romeo,Giulia,31.777 €,2018. godište,Diesel,154 kW,limuzina,4,100000 km,https://www.njuskalo.hr/auti/alfa-romeo-giulia-2.2-jtd-veloce-q4-bixenon-navi-koza-gr-sj-100000km-oglas-41937751
216,51.062420835,10.61279297,Njemačka,,Alfa Romeo,Giulia,22.799 €,2016. godište,Diesel,132 kW,limuzina,4,85000 km,https://www.njuskalo.hr/auti/alfa-romeo-giulia-2.2-jtd-bixenon-navi-dj-koza-kamera-gr-sj-85000km-oglas-41937654
217,51.062420835,10.61279297,Njemačka,,Alfa Romeo,Giulia,20.999 €,2016. godište,Diesel,132 kW,limuzina,4,120000 km,https://www.njuskalo.hr/auti/alfa-romeo-giulia-2.2-jtd-bixenon-prof-navi-koza-kamera-gr-sj-keyless-oglas-41937615
218,45.535416,18.285343,Osječko-baranjska,Koška,Alfa Romeo,159 SW,4.200 €,2007. godište,Diesel,110 kW,karavan,5,280000 km,https://www.njuskalo.hr/auti/alfa-romeo-159-sw-1.9-jtdm-oglas-39143699
