linenum,lat,lng,county,city,carBrand,carModel,price,yearOfDistribution,motor,power,oblikVozila,brojVrata,mileage,url
2022,,,Grad Zagreb,,Opel,Astra,14.586,2017. godište,Diesel,100 kW,hatchback,5,80678 km,https://www.njuskalo.hr/auti/astra-k-dynamic-1.6-mt6-oglas-38053275
2023,,,Istarska,,Opel,Grandland,36.500 €,2023. godište,Benzin,96 kW,terensko vozilo / SUV / pick up,5,2283 km,https://www.njuskalo.hr/auti/opel-grandland-gs-f-1.2-xht-at8-oglas-40958911
2024,,,Grad Zagreb,,Opel,Grandland,19.900 €,2018. godište,Diesel,96 kW,terensko vozilo / SUV / pick up,5,103412 km,https://www.njuskalo.hr/auti/opel-grandland-1.5-oglas-39573627
2025,,,Grad Zagreb,,Opel,Astra,18.900 €,2020. godište,Diesel,90 kW,karavan,5,79805 km,https://www.njuskalo.hr/auti/opel-astra-sports-tourer-oglas-39809472
2026,,,Sisačko-moslavačka,,Opel,Corsa,15.500 €,2022. godište,Benzin,55 kW,hatchback,5,15950 km,https://www.njuskalo.hr/auti/opel-corsa-edition-f-1.2-xel-mt5-oglas-39589470
2027,,,Sisačko-moslavačka,,Opel,Corsa,15.500 €,2022. godište,Benzin,55 kW,hatchback,5,15700 km,https://www.njuskalo.hr/auti/opel-corsa-edition-f-1.2-xel-mt5-oglas-39589469
2028,,,Grad Zagreb,,Opel,Grandland,19.500 €,2018. godište,Diesel,88 kW,terensko vozilo / SUV / pick up,5,79302 km,https://www.njuskalo.hr/auti/opel-grandland-x-enjoy-1.6-oglas-39573619
2029,,,Grad Zagreb,,Opel,Insignia,15.800 €,2017. godište,Diesel,100 kW,limuzina,5,157402 km,https://www.njuskalo.hr/auti/opel-insignia-grandsport-edition-oglas-39533154
2030,,,Grad Zagreb,,Opel,Corsa,13.900 €,2020. godište,Benzin,74 kW,hatchback,5,90074 km,https://www.njuskalo.hr/auti/opel-corsa-1.2-oglas-39365925
2031,,,Sisačko-moslavačka,,Opel,Corsa,10.000 €,2017. godište,Diesel,55 kW,hatchback,5,119764 km,https://www.njuskalo.hr/auti/opel-corsa-enjoy-oglas-39158510
2032,,,Istarska,,Opel,Astra,27.900 €,2022. godište,Diesel,96 kW,hatchback,5,5485 km,https://www.njuskalo.hr/auti/opel-astra-elegance-1.5-dth-mt6-oglas-38966528
2033,,,Grad Zagreb,,Opel,Insignia,37.149,2022. godište,Diesel,128 kW,limuzina,5,21717 km,https://www.njuskalo.hr/auti/opel-insignia-gs-business-oglas-38907520
2034,44.87757079302853,13.86691331863403,Istarska,Pula,Opel,Crossland,16.500 €,2018. godište,Diesel,75 kW,terensko vozilo / SUV / pick up,5,80000 km,https://www.njuskalo.hr/auti/opel-crossland-x-posebna-ponuda-oglas-38450060
2035,45.27507518544338,18.80649089813232,Vukovarsko-srijemska,Vinkovci,Opel,Crossland,16.500 €,2018. godište,Diesel,75 kW,terensko vozilo / SUV / pick up,5,80000 km,https://www.njuskalo.hr/auti/opel-crossland-x-posebna-ponuda-oglas-38450026
2036,45.160832005894,17.997601032257,Brodsko-posavska,Slavonski Brod,Opel,Crossland,16.500 €,2018. godište,Diesel,75 kW,terensko vozilo / SUV / pick up,5,80000 km,https://www.njuskalo.hr/auti/opel-crossland-x-posebna-ponuda-oglas-38449996
2037,45.797212079922,15.900403261185,Grad Zagreb,Trešnjevka - Jug,Opel,Crossland,16.500 €,2018. godište,Diesel,75 kW,terensko vozilo / SUV / pick up,5,80000 km,https://www.njuskalo.hr/auti/opel-crossland-x-posebna-ponuda-oglas-38449962
2038,45.216757235,13.66703963,Istarska,Poreč,Opel,Corsa,15.500 €,2022. godište,Benzin,55 kW,hatchback,5,10000 km,https://www.njuskalo.hr/auti/opel-corsa-1.2-oglas-38449857
2039,45.16083200589433,17.99760103225708,Brodsko-posavska,Slavonski Brod,Opel,Corsa,15.500 €,2022. godište,Benzin,55 kW,hatchback,5,10000 km,https://www.njuskalo.hr/auti/opel-corsa-1.2-posebna-ponuda-oglas-38449786
2040,45.797638446518,15.898804664612,Grad Zagreb,Stenjevec,Opel,Astra,11.931,2017. godište,Diesel,81 kW,karavan,5,110000 km,https://www.njuskalo.hr/auti/opel-astra-1.6-cdti-oglas-38035848
2041,45.797638446518,15.898804664612,Grad Zagreb,Stenjevec,Opel,Astra,13.259,2018. godište,Diesel,81 kW,hatchback,5,85000 km,https://www.njuskalo.hr/auti/opel-astra-1.6-cdti-oglas-38035756
2042,45.797638446518,15.898804664612,Grad Zagreb,Stenjevec,Opel,Astra,12.595,2018. godište,Diesel,81 kW,hatchback,5,105000 km,https://www.njuskalo.hr/auti/opel-astra-1.6-cdti-oglas-38035620
2043,,,Grad Zagreb,,Opel,Insignia,18.600 €,2018. godište,Diesel,81 kW,karavan,5,70445 km,https://www.njuskalo.hr/auti/opel-insignia-karavan-1.6-cdti-oglas-37976234
2044,,,Grad Zagreb,,Opel,Insignia,27.194,2017. godište,Diesel,125 kW,karavan,5,133458 km,https://www.njuskalo.hr/auti/opel-insignia-karavan-sports-2.0-oglas-37880338
2045,,,Istarska,,Opel,Grandland,29.400 €,2020. godište,Hibrid,147 kW,terensko vozilo / SUV / pick up,5,109896 km,https://www.njuskalo.hr/auti/grandland-x-hybrid-1.6-4x4-oglas-34878710
2046,,,Grad Zagreb,,Opel,Insignia,19.231,2018. godište,Diesel,100 kW,limuzina,5,65964 km,https://www.njuskalo.hr/auti/insignia-grand-sport-edition-b1.6-dth-100kw-136ks-mt6-oglas-30670469
2047,,,Brodsko-posavska,,Opel,Corsa,20.098,2022. godište,Benzin,55 kW,hatchback,5,59729 km,https://www.njuskalo.hr/auti/opel-corsa-edition-1.2-oglas-41097405
2048,,,Brodsko-posavska,,Opel,Mokka,27.858,2022. godište,Benzin,74 kW,terensko vozilo / SUV / pick up,5,7 km,https://www.njuskalo.hr/auti/opel-mokka-edition-1.2-oglas-41097403
2049,,,Istarska,,Opel,Corsa,5.600 €,2008. godište,Benzin,59 kW,hatchback,3,103160 km,https://www.njuskalo.hr/auti/opel-corsa-1.2-oglas-40739326
2050,,,Istarska,,Opel,Mokka,39.707,2022. godište,Električni,100 kW,terensko vozilo / SUV / pick up,5,7454 km,https://www.njuskalo.hr/auti/opel-mokka-gs-line-bps-oglas-40711046
2051,,,Brodsko-posavska,,Opel,Insignia,38.476,2022. godište,Diesel,128 kW,limuzina,5,23750 km,https://www.njuskalo.hr/auti/opel-insignia-grandsport-elegance-2.0-oglas-41090976
2052,,,Grad Zagreb,,Opel,Corsa,10.206,2017. godište,Diesel,70 kW,hatchback,5,124073 km,https://www.njuskalo.hr/auti/opel-corsa-enjoy-1.3-cdti-oglas-41058209
2053,,,Brodsko-posavska,,Opel,Corsa,12.600 €,2019. godište,Benzin,66 kW,hatchback,5,41732 km,https://www.njuskalo.hr/auti/opel-corsa-1.4-oglas-41090982
2054,,,Brodsko-posavska,,Opel,Crossland,24.249,2022. godište,Benzin,81 kW,terensko vozilo / SUV / pick up,5,10 km,https://www.njuskalo.hr/auti/opel-crossland-design-and-tech-1.2-oglas-41090981
2055,,,Brodsko-posavska,,Opel,Corsa,19.770 €,2022. godište,Benzin,55 kW,hatchback,5,4000 km,https://www.njuskalo.hr/auti/opel-corsa-edition-1.2-oglas-41090980
2056,,,Brodsko-posavska,,Opel,Corsa,14.900 €,2020. godište,Diesel,75 kW,hatchback,5,65000 km,https://www.njuskalo.hr/auti/opel-corsa-edition-1.5dt-oglas-41090979
2057,45.27647408215559,18.80863927731499,Vukovarsko-srijemska,Vinkovci,Opel,Crossland,19.900 €,2023. godište,Diesel,81 kW,terensko vozilo / SUV / pick up,5,45000 km,https://www.njuskalo.hr/auti/opel-crossland-design-and-tech-1.5d-mt6-posebna-ponuda-oglas-41527575
2058,45.16238303162175,17.999909373376685,Brodsko-posavska,Slavonski Brod,Opel,Crossland,19.900 €,2022. godište,Diesel,81 kW,terensko vozilo / SUV / pick up,5,45000 km,https://www.njuskalo.hr/auti/opel-crossland-design-and-tech-1.5d-mt6-posebna-ponuda-oglas-41527553
2059,44.878244010153026,13.869940568692204,Istarska,Pula,Opel,Crossland,19.900 €,2022. godište,Diesel,81 kW,terensko vozilo / SUV / pick up,5,45000 km,https://www.njuskalo.hr/auti/opel-crossland-design-and-tech-1.5d-mt6-posebna-ponuda-oglas-41527534
2060,45.213457217603214,13.664327561492273,Istarska,Poreč,Opel,Crossland,19.900 €,2022. godište,Diesel,81 kW,terensko vozilo / SUV / pick up,5,45000 km,https://www.njuskalo.hr/auti/opel-crossland-design-and-tech-1.5d-mt6-posebna-ponuda-oglas-41527496
2061,45.46825397938249,16.771173706770604,Sisačko-moslavačka,Kutina,Opel,Crossland,19.900 €,2022. godište,Diesel,81 kW,terensko vozilo / SUV / pick up,5,45000 km,https://www.njuskalo.hr/auti/opel-crossland-design-and-tech-1.5d-mt6-posebna-ponuda-oglas-41527469
2062,,,Grad Zagreb,,Opel,Corsa,12.600 €,2019. godište,Benzin,66 kW,hatchback,5,87378 km,https://www.njuskalo.hr/auti/opel-corsa-1.4-16v-enjoy-oglas-40739328
2063,,,Grad Zagreb,,Opel,Insignia,18.900 €,2020. godište,Diesel,90 kW,limuzina,5,29947 km,https://www.njuskalo.hr/auti/opel-insignia-grand-sport-oglas-39800703
2064,43.568254246949,16.334388944117,Splitsko-dalmatinska,Kaštela,Opel,Vivaro,12.900 €,2015. godište,Diesel,85 kW,kombibus,5,250000 km,https://www.njuskalo.hr/auti/opel-vivaro-1.6-2.7-t-cdti-oglas-41467632
2065,45.70165,15.967172,Grad Zagreb,Novi Zagreb - Zapad,Opel,Corsa,15.700 €,2021. godište,Benzin,55 kW,limuzina,4,30000 km,https://www.njuskalo.hr/auti/opel-corsa-1.2-oglas-41779834
2067,45.906823315508,16.18823248763,Zagrebačka,Sveti Ivan Zelina,Opel,Astra Karavan,6.500 €,2012. godište,Diesel,81 kW,karavan,5,191000 km,https://www.njuskalo.hr/auti/opel-astra-karavan-1.7-cdti-150-oglas-41799599
2068,45.529064,18.610224,Osječko-baranjska,Čepin,Opel,Insignia,16.699 €,2020. godište,Diesel,100 kW,hatchback,5,137252 km,https://www.njuskalo.hr/auti/opel-insignia-1.6-cdti-jedinstvena-ponuda-leasinga-hrvatskoj-oglas-41799212
2069,,,Grad Zagreb,,Opel,Astra,14.585 €,2019. godište,Diesel,81 kW,karavan,5,91056 km,https://www.njuskalo.hr/auti/opel-astra-sports-tourer-1.6-cdti-enjoy-start-stop-5-vrata-oglas-41796646
2070,,,Istarska,,Opel,Corsa,15.499 €,2021. godište,Diesel,75 kW,hatchback,5,70011 km,https://www.njuskalo.hr/auti/opel-corsa-1.5-cdti-edition-oglas-41796192
2071,44.872639598,13.85701668354,Istarska,Pula,Opel,Astra,12.000 €,2018. godište,Diesel,100 kW,karavan,5,138208 km,https://www.njuskalo.hr/auti/opel-astra-sports-tourer-1.6-cdti-enjoy-100kw-136ks-automatik-oglas-41789211
2072,44.872639598,13.85701668354,Istarska,Pula,Opel,Astra,11.000 €,2018. godište,Diesel,81 kW,karavan,5,143815 km,https://www.njuskalo.hr/auti/opel-astra-sports-tourer-1.6-cdti-81kw-110ks-selection-oglas-41788963
2073,44.872639598,13.85701668354,Istarska,Pula,Opel,Corsa,10.500 €,2018. godište,Benzin,66 kW,hatchback,5,69516 km,https://www.njuskalo.hr/auti/opel-corsa-1.4-colour-edition-oglas-41788792
2074,44.872639598,13.85701668354,Istarska,Pula,Opel,Corsa,9.990 €,2018. godište,Benzin,66 kW,hatchback,5,87955 km,https://www.njuskalo.hr/auti/opel-corsa-1.4-colour-edition-oglas-41788704
2075,44.872639598,13.85701668354,Istarska,Pula,Opel,Corsa,9.990 €,2018. godište,Benzin,66 kW,hatchback,5,89661 km,https://www.njuskalo.hr/auti/opel-corsa-1.4-colour-edition-oglas-41788651
2076,44.872639598,13.85701668354,Istarska,Pula,Opel,Corsa,9.490 €,2018. godište,Benzin,66 kW,hatchback,5,98892 km,https://www.njuskalo.hr/auti/opel-corsa-1.4-colour-edition-oglas-41788623
2077,44.872639598,13.85701668354,Istarska,Pula,Opel,Corsa,9.490 €,2018. godište,Benzin,66 kW,hatchback,5,97077 km,https://www.njuskalo.hr/auti/opel-corsa-1.4-enjoy-oglas-41788496
2078,46.313269873279,16.356211684763,Varaždinska,Varaždin,Opel,Insignia,15.980 €,2018. godište,Diesel,81 kW,coupe,5,139570 km,https://www.njuskalo.hr/auti/opel-insignia-1.6-cdti-oglas-40360098
2079,45.354663595,14.40478374,Primorsko-goranska,Rijeka,Opel,Mokka,12.500 €,2015. godište,Diesel,96 kW,terensko vozilo / SUV / pick up,5,104000 km,https://www.njuskalo.hr/auti/opel-mokka-1.7-oglas-41611621
2080,,,Grad Zagreb,,Opel,Crossland,15.900 €,2019. godište,Benzin,96 kW,hatchback,5,90196 km,https://www.njuskalo.hr/auti/opel-crossland-x-1.2-turbo-mt6-enjoy-oglas-41784928
2081,,,Grad Zagreb,,Opel,Corsa,13.475,2019. godište,Benzin,66 kW,hatchback,5,63873 km,https://www.njuskalo.hr/auti/opel-corsa-1.4-active-oglas-41784927
2082,,,Grad Zagreb,,Opel,Corsa,11.900 €,2019. godište,Benzin,74 kW,hatchback,5,91854 km,https://www.njuskalo.hr/auti/opel-corsa-1.2-elegance-turbo-oglas-41784926
2083,,,Grad Zagreb,,Opel,Corsa,10.500 €,2018. godište,Benzin,66 kW,hatchback,5,85694 km,https://www.njuskalo.hr/auti/opel-corsa-color-edition-1.4-16v-oglas-41784925
2084,,,Grad Zagreb,,Opel,Astra Karavan,13.500 €,2019. godište,Diesel,85 kW,karavan,5,75899 km,https://www.njuskalo.hr/auti/opel-astra-karavan-sport-tourer-1.6-cdti-enjoy-oglas-41784924
2085,,,Grad Zagreb,,Opel,Astra Karavan,12.900 €,2019. godište,Diesel,85 kW,karavan,5,103639 km,https://www.njuskalo.hr/auti/opel-astra-karavan-sport-tourer-1.6-cdti-enjoy-oglas-41784923
2086,,,Grad Zagreb,,Opel,Astra Karavan,12.900 €,2019. godište,Diesel,85 kW,karavan,5,126788 km,https://www.njuskalo.hr/auti/opel-astra-karavan-sport-tourer-1.6-cdti-enjoy-oglas-41784922
2087,,,Grad Zagreb,,Opel,Astra,18.037,2019. godište,Benzin,85 kW,hatchback,5,112590 km,https://www.njuskalo.hr/auti/opel-astra-k-1.4-16v-turbo-k-1.4-16v-turbo-aut-enjoy-oglas-41784920
2088,,,Grad Zagreb,,Opel,Astra,12.900 €,2019. godište,Benzin,81 kW,hatchback,5,51854 km,https://www.njuskalo.hr/auti/opel-astra-1.4-oglas-41784919
2089,,,Istarska,,Opel,Crossland,20.900 €,2022. godište,Benzin,96 kW,terensko vozilo / SUV / pick up,5,28000 km,https://www.njuskalo.hr/auti/opel-crossland-x-crossland-1.2-turbo-elegance-oglas-41784886
2090,,,Grad Zagreb,,Opel,Crossland,12.900 €,2018. godište,Benzin,81 kW,terensko vozilo / SUV / pick up,5,124682 km,https://www.njuskalo.hr/auti/opel-crossland-x-1.2-oglas-41784879
2091,45.225280271108,13.601075842466,Istarska,Poreč,Opel,Corsa,2.200 €,2006. godište,Diesel,51 kW,hatchback,5,265945 km,https://www.njuskalo.hr/auti/opel-corsa-1.3-dt-esenta-oglas-41782689
2092,45.341427937487,14.387561130548,Primorsko-goranska,Rijeka,Opel,Astra Karavan,2.000 €,2007. godište,Diesel,,karavan,5,248000 km,https://www.njuskalo.hr/auti/opel-astra-karavan-caravan-classic-1.7-oglas-41781773
2093,,,Splitsko-dalmatinska,,Opel,Astra,22.900 €,2023. godište,Benzin,81 kW,hatchback,5,19514 km,https://www.njuskalo.hr/auti/opel-astra-buss-edition-f12xhl-81-kw-mt6.5dr-oglas-41586331
2094,,,Splitsko-dalmatinska,,Opel,Corsa,15.900 €,2023. godište,Benzin,55 kW,hatchback,5,17374 km,https://www.njuskalo.hr/auti/opel-corsa-edition-f12xel-55kw-mt5-oglas-41578325
2095,,,Splitsko-dalmatinska,,Opel,Corsa,16.900 €,2023. godište,Benzin,74 kW,hatchback,5,18282 km,https://www.njuskalo.hr/auti/opel-corsa-edition-f12xhl-74kw-mt6-oglas-41526187
2096,43.526631640000005,16.479184095,Splitsko-dalmatinska,Split,Opel,Vivaro,29.500 €,2023. godište,Diesel,106 kW,kombibus,4,,https://www.njuskalo.hr/novi-auti/opel-vivaro-crew-van-6-sjedala-fiksna-pregrada-2.0-145ks-oglas-41199473
2097,43.52663164,16.479184095,Splitsko-dalmatinska,Split,Opel,Vivaro,30.360 €,2023. godište,Diesel,106 kW,kombibus,3,,https://www.njuskalo.hr/novi-auti/opel-vivaro-2.0-d-oglas-41455875
2098,45.918346,16.856478,Bjelovarsko-bilogorska,Bjelovar,Opel,Insignia Karavan,20.000 €,2017. godište,Diesel,125 kW,karavan,5,148000 km,https://www.njuskalo.hr/auti/opel-insignia-karavan-2.0-cdti-oglas-41777645
2099,43.52468,16.473269,Splitsko-dalmatinska,Split,Opel,Corsa,5.900 €,2011. godište,Diesel,70 kW,coupe,3,156000 km,https://www.njuskalo.hr/auti/opel-corsa-1.3-cdti-oglas-41775510
2100,46.098625,15.924472,Krapinsko-zagorska,Sveti Križ Začretje,Opel,Astra Karavan,8.200 €,2015. godište,Diesel,100 kW,karavan,5,158000 km,https://www.njuskalo.hr/auti/opel-astra-karavan-1.6-cdti-oglas-41773035
2102,45.791040589522,15.991575806796,Grad Zagreb,Trnje,Opel,Astra Karavan,10.500 €,2017. godište,Diesel,118 kW,karavan,5,178000 km,https://www.njuskalo.hr/auti/opel-astra-karavan-1.6-cdti-oglas-41770240
2103,45.86795862712258,15.255472278174647,Slovenija,,Opel,Astra Karavan,3.200 €,2011. godište,Benzin,85 kW,karavan,5,258694 km,https://www.njuskalo.hr/auti/opel-astra-karavan-sports-1.6-oglas-41771217
2104,51.062512226136,10.609218517774,Njemačka,,Opel,Combo,23.900 €,2020. godište,Benzin,81 kW,kombibus,5,43671 km,https://www.njuskalo.hr/auti/opel-combo-1.2-svojim-kamionima-uvozimo-registracije-oglas-41768309
