linenum,lat,lng,county,city,carBrand,carModel,price,yearOfDistribution,motor,power,oblikVozila,brojVrata,mileage,url
414,51.062420835,10.61279297,Njemačka,,Volvo,XC40,27.890 €,2018. godište,Diesel,140 kW,terensko vozilo / SUV / pick up,5,68183 km,https://www.njuskalo.hr/auti/volvo-xc40-d4-awd-led-kamera-oglas-35495365
415,51.06101514973476,10.615584907739665,Njemačka,,Volvo,XC60,29.950 €,2019. godište,Diesel,140 kW,terensko vozilo / SUV / pick up,5,88520 km,https://www.njuskalo.hr/auti/volvo-xc60-d4-awd-oglas-38689394
416,51.064129152811,10.610467157258,Njemačka,,Volvo,XC90,52.225 €,2020. godište,Diesel,173 kW,terensko vozilo / SUV / pick up,5,40631 km,https://www.njuskalo.hr/auti/volvo-xc90-momentum-oglas-38553399
417,52.351867796704,13.521200232838,Njemačka,,Volvo,XC60,26.990 €,2017. godište,Diesel,110 kW,terensko vozilo / SUV / pick up,5,33000 km,https://www.njuskalo.hr/auti/volvo-xc60-fwd-d3-oglas-37456626
418,52.351867796704,13.521200232838,Njemačka,,Volvo,XC60,27.870 €,2017. godište,Diesel,110 kW,terensko vozilo / SUV / pick up,5,36679 km,https://www.njuskalo.hr/auti/volvo-xc60-fwd-d3-oglas-37456609
419,51.06018290051,10.612449788999,Njemačka,,Volvo,XC90,37.950 €,2018. godište,Diesel,173 kW,terensko vozilo / SUV / pick up,5,37750 km,https://www.njuskalo.hr/auti/volvo-xc90-xc90-d5-awd-oglas-33138109
420,51.064663127651,10.613054404066,Njemačka,,Volvo,XC90,33.689 €,2017. godište,Diesel,140 kW,terensko vozilo / SUV / pick up,5,92941 km,https://www.njuskalo.hr/auti/volvo-xc90-d4-momentum-oglas-36694411
421,51.062420835,10.61279297,Njemačka,,Volvo,XC90,34.990 €,2018. godište,Diesel,140 kW,terensko vozilo / SUV / pick up,5,91500 km,https://www.njuskalo.hr/auti/volvo-xc90-xc90-d4-momentum-oglas-36175254
422,51.064003057196,10.615334607208,Njemačka,,Volvo,V60,21.985 €,2017. godište,Diesel,140 kW,karavan,5,87200 km,https://www.njuskalo.hr/auti/volvo-v60-d4-awd-awd-grijanje-prednja-maska-navi-oglas-32613214
423,51.062420835,10.61279297,Njemačka,,Volvo,XC90,43.999 €,2018. godište,Diesel,173 kW,terensko vozilo / SUV / pick up,5,69128 km,https://www.njuskalo.hr/auti/volvo-xc90-xc90-d5-awd-redizajn-oglas-35609683
